Timestamp (ms),X (m/s^2),Y (m/s^2),Z (m/s^2)
3613142,0.16,0.00,-9.57
3613154,0.20,0.00,-9.49
3613166,0.12,0.00,-9.57
3613178,0.16,0.04,-9.49
3613190,0.20,0.00,-9.53
3613202,0.20,0.00,-9.57
3613214,0.20,0.00,-9.53
3613226,0.20,0.00,-9.57
3613238,0.16,0.04,-9.57
3613250,0.20,0.00,-9.57
3613262,0.16,0.00,-9.53
3613274,0.20,0.04,-9.53
3613286,0.24,0.00,-9.49
3613298,0.20,-0.04,-9.53
3613310,0.24,0.00,-9.49
3613322,0.16,0.00,-9.57
3613334,0.24,0.00,-9.57
3613346,0.20,-0.04,-9.53
3613358,0.16,0.00,-9.53
3613370,0.20,0.00,-9.61
3613382,0.20,0.00,-9.53
3613394,0.20,0.00,-9.57
3613406,0.16,0.00,-9.53
3613418,0.20,0.00,-9.49
3613430,0.20,0.00,-9.49
3613442,0.20,0.04,-9.53
3613454,0.08,0.16,-6.98
3613466,-0.08,-0.31,-9.61
3613478,0.16,-0.31,-10.28
3613490,0.20,0.20,-8.16
3613502,0.12,-0.04,-8.36
3613514,0.20,0.00,-9.92
3613526,0.08,0.00,-9.18
3613538,0.24,0.00,-9.73
3613550,0.16,0.00,-9.38
3613562,0.20,0.04,-9.53
3613574,0.16,-0.04,-9.41
3613586,0.20,-0.04,-9.65
3613598,0.20,0.04,-9.57
3613610,0.12,0.04,-9.61
3613622,0.20,0.04,-9.49
3613634,0.16,0.00,-9.57
3613646,0.24,-0.04,-9.69
3613658,0.16,0.00,-9.53
3613670,0.16,0.00,-9.45
3613682,0.16,0.00,-9.41
3613694,0.24,0.00,-9.69
3613706,0.16,0.00,-9.49
3613718,0.20,0.00,-9.41
3613730,0.20,0.04,-9.57
3613742,0.16,0.08,-9.57
3613754,0.20,0.04,-9.53
3613766,0.12,0.00,-9.53
3613778,0.20,0.00,-9.61
3613790,0.16,0.00,-9.53
3613802,0.16,0.00,-9.53
3613814,0.16,0.00,-9.57
3613826,0.20,0.00,-9.53
3613838,0.20,0.04,-9.49
3613850,0.16,0.04,-9.49
3613862,0.16,0.04,-9.57
3613874,0.20,0.00,-9.57
3613886,0.16,0.04,-9.53
3613898,0.20,0.00,-9.53
3613910,0.20,0.00,-9.65
3613922,0.20,0.00,-9.53
3613934,0.20,-0.04,-9.53
3613946,0.20,0.04,-9.57
3613958,0.16,0.00,-9.57
3613970,0.20,0.00,-9.53
3613982,0.20,0.00,-9.45
3613994,0.20,0.04,-9.53
3614006,0.20,0.00,-9.53
3614018,0.16,0.00,-9.57
3614030,0.16,0.04,-9.57
3614042,0.20,0.04,-9.53
3614054,0.20,-0.04,-9.53
3614066,0.20,0.00,-9.57
3614078,0.20,0.04,-9.57
3614090,0.20,0.00,-9.57
3614102,0.20,0.00,-9.53
3614114,0.20,0.00,-9.49
3614126,0.20,0.00,-9.53
3614138,0.16,0.00,-9.53
3614150,0.20,0.00,-9.49
3614162,0.16,0.00,-9.61
3614174,0.20,0.00,-9.57
3614186,0.16,0.00,-9.49
3614198,0.16,0.00,-9.53
3614210,0.20,0.00,-9.49
3614222,0.16,0.00,-9.53
3614234,0.20,0.00,-9.53
3614246,0.16,0.00,-9.57
3614258,0.20,0.00,-9.53
3614270,0.24,0.00,-9.53
3614282,0.12,-0.24,-8.67
3614294,-0.04,-0.47,-10.87
3614306,0.04,0.00,-9.18
3614318,0.08,-0.04,-9.57
3614330,0.20,0.00,-9.30
3614342,0.24,0.00,-9.73
3614354,0.12,0.00,-9.53
3614366,0.16,0.00,-9.49
3614378,0.16,0.00,-9.49
3614390,0.16,0.00,-9.53
3614402,0.20,0.04,-9.57
3614414,0.24,0.00,-9.57
3614426,0.16,0.08,-9.65
3614438,0.20,0.00,-9.49
3614450,0.20,0.04,-9.53
3614462,0.16,0.04,-9.61
3614474,0.24,0.04,-9.61
3614486,0.16,0.08,-9.49
3614498,0.20,0.00,-9.57
3614510,0.24,-0.04,-9.61
3614522,0.24,-0.04,-9.61
3614534,0.20,0.00,-9.49
3614546,0.20,0.00,-9.49
3614558,0.16,0.00,-9.53
3614570,0.20,0.04,-9.53
3614582,0.16,0.08,-9.53
3614594,0.20,0.04,-9.49
3614606,0.16,0.04,-9.53
3614618,0.12,0.00,-9.61
3614630,0.20,0.00,-9.57
3614642,0.16,0.00,-9.57
3614654,0.16,-0.04,-9.53
3614666,0.20,0.00,-9.49
3614678,0.12,0.04,-9.61
3614690,0.16,0.04,-9.53
3614702,0.20,0.00,-9.45
3614714,0.16,0.04,-9.49
3614726,0.20,0.00,-9.61
3614738,0.16,0.00,-9.53
3614750,0.12,0.00,-9.49
3614762,0.20,0.00,-9.53
3614774,0.16,0.00,-9.53
3614786,0.20,0.00,-9.57
3614798,0.16,0.00,-9.49
3614810,0.16,0.00,-9.57
3614822,0.20,0.04,-9.57
3614834,0.24,0.04,-9.53
3614846,0.16,0.04,-9.49
3614858,0.20,0.00,-9.57
3614870,0.20,0.00,-9.57
3614882,0.16,0.00,-9.57
3614894,0.20,0.00,-9.57
3614906,0.20,-0.04,-9.53
3614918,0.20,0.04,-9.61
3614930,0.16,0.00,-9.57
3614942,0.20,0.00,-9.57
3614954,0.20,0.00,-9.49
3614966,0.16,0.04,-9.53
3614978,0.20,0.00,-9.57
3614990,0.20,0.04,-9.57
3615002,0.20,0.00,-9.53
3615014,0.20,0.00,-9.53
3615026,0.16,0.00,-9.61
3615038,0.20,0.00,-9.53
3615050,0.20,0.04,-9.57
3615062,0.20,0.04,-9.49
3615074,0.20,0.00,-9.53
3615086,0.20,0.00,-9.53
3615098,0.16,0.27,-7.81
3615110,0.04,0.12,-8.47
3615122,0.00,-0.08,-8.16
3615134,0.08,0.12,-9.81
3615146,0.16,-0.08,-8.20
3615158,0.12,0.00,-10.08
3615170,0.16,-0.04,-9.85
3615182,0.16,0.00,-9.14
3615194,0.24,0.00,-9.61
3615206,0.12,0.00,-9.41
3615218,0.24,0.04,-9.49
3615230,0.16,0.04,-9.41
3615242,0.16,0.08,-9.65
3615254,0.20,0.04,-9.41
3615266,0.16,0.04,-9.57
3615278,0.20,0.00,-9.61
3615290,0.20,0.00,-9.57
3615302,0.20,-0.04,-9.38
3615314,0.12,0.00,-9.53
3615326,0.20,-0.04,-9.61
3615338,0.16,0.00,-9.65
3615350,0.16,0.04,-9.45
3615362,0.16,0.00,-9.53
3615374,0.16,0.04,-9.57
3615386,0.16,0.04,-9.53
3615398,0.16,0.04,-9.49
3615410,0.20,-0.04,-9.53
3615422,0.20,-0.04,-9.49
3615434,0.20,0.00,-9.49
3615446,0.16,0.00,-9.53
3615458,0.20,0.00,-9.53
3615470,0.20,0.04,-9.45
3615482,0.16,0.00,-9.57
3615494,0.24,0.04,-9.61
3615506,0.20,0.00,-9.53
3615518,0.20,0.04,-9.53
3615530,0.20,0.04,-9.49
3615542,0.20,0.00,-9.61
3615554,0.20,0.00,-9.57
3615566,0.16,0.00,-9.49
3615578,0.16,0.00,-9.49
3615590,0.16,0.00,-9.53
3615602,0.20,0.00,-9.53
3615614,0.16,0.00,-9.49
3615626,0.20,0.00,-9.61
3615638,0.24,0.00,-9.57
3615650,0.20,0.04,-9.53
3615662,0.16,0.00,-9.53
3615674,0.16,0.00,-9.53
3615686,0.20,0.00,-9.53
3615698,0.16,-0.04,-9.53
3615710,0.16,0.00,-9.53
3615722,0.16,0.04,-9.57
3615734,0.16,0.00,-9.49
3615746,0.12,0.04,-9.53
3615758,0.20,0.04,-9.53
3615770,0.20,0.04,-9.53
3615782,0.20,0.04,-9.53
3615794,0.16,0.00,-9.57
3615806,0.24,-0.04,-9.53
3615818,0.16,0.00,-9.53
3615830,0.20,0.00,-9.53
3615842,0.20,0.00,-9.57
3615854,0.24,0.00,-9.53
3615866,0.20,0.00,-9.57
3615878,0.16,0.00,-9.53
3615890,0.16,0.04,-9.49
3615902,0.31,-0.04,-13.26
3615914,0.55,0.20,-7.61
3615926,0.12,-0.08,-12.16
3615938,0.24,0.27,-7.88
3615950,0.39,-0.12,-10.24
3615962,0.16,-0.04,-9.61
3615974,0.20,-0.04,-10.00
3615986,0.20,0.00,-9.14
3615998,0.24,0.00,-9.96
3616010,0.04,0.04,-8.98
3616022,0.31,-0.04,-9.38
3616034,0.16,0.00,-9.73
3616046,0.20,0.04,-9.45
3616058,0.24,0.00,-9.45
3616070,0.12,0.04,-9.45
3616082,0.27,-0.04,-9.61
3616094,0.20,0.00,-9.49
3616106,0.12,0.00,-9.38
3616118,0.12,0.00,-9.49
3616130,0.24,0.00,-9.69
3616142,0.20,0.04,-9.57
3616154,0.20,0.04,-9.49
3616166,0.16,0.00,-9.57
3616178,0.20,0.04,-9.57
3616190,0.16,0.04,-9.57
3616202,0.16,0.00,-9.57
3616214,0.16,0.00,-9.45
3616226,0.12,0.00,-9.49
3616238,0.20,0.00,-9.57
3616250,0.16,-0.04,-9.53
3616262,0.16,0.00,-9.49
3616274,0.20,0.00,-9.45
3616286,0.16,0.04,-9.53
3616298,0.20,0.00,-9.61
3616310,0.20,0.04,-9.53
3616322,0.20,0.04,-9.53
3616334,0.20,0.00,-9.57
3616346,0.16,-0.04,-9.57
3616358,0.20,0.00,-9.57
3616370,0.16,0.00,-9.53
3616382,0.24,0.00,-9.57
3616394,0.16,0.00,-9.53
3616406,0.16,0.00,-9.57
3616418,0.20,0.04,-9.57
3616430,0.20,0.04,-9.57
3616442,0.20,0.00,-9.49
3616454,0.20,0.00,-9.57
3616466,0.16,0.00,-9.53
3616478,0.20,0.00,-9.57
3616490,0.20,0.00,-9.49
3616502,0.20,0.00,-9.53
3616514,0.20,0.00,-9.53
3616526,0.16,0.04,-9.53
3616538,0.20,0.04,-9.49
3616550,0.16,0.04,-9.53
3616562,0.20,0.00,-9.57
3616574,0.24,0.04,-9.53
3616586,0.16,0.00,-9.61
3616598,0.16,0.00,-9.57
3616610,0.20,0.00,-9.57
3616622,0.20,0.00,-9.53
3616634,0.20,0.00,-9.49
3616646,0.20,0.00,-9.57
3616658,0.20,0.08,-9.38
3616670,0.20,0.16,-8.71
3616682,0.35,0.35,-10.87
3616694,0.51,0.27,-7.45
3616706,0.16,0.16,-8.04
3616718,0.31,0.00,-10.20
3616730,0.16,0.12,-9.14
3616742,0.20,0.04,-9.65
3616754,0.24,-0.04,-9.69
3616766,0.20,0.00,-9.77
3616778,0.16,0.00,-9.18
3616790,0.24,-0.04,-9.81
3616802,0.16,0.00,-9.38
3616814,0.20,0.00,-9.77
3616826,0.20,0.00,-9.53
3616838,0.08,0.08,-9.53
3616850,0.16,0.04,-9.65
3616862,0.20,0.04,-9.57
3616874,0.24,0.00,-9.41
3616886,0.16,0.00,-9.49
3616898,0.24,-0.04,-9.65
3616910,0.16,0.00,-9.53
3616922,0.16,-0.04,-9.45
3616934,0.16,0.04,-9.49
3616946,0.16,0.04,-9.57
3616958,0.20,0.04,-9.53
3616970,0.20,0.04,-9.53
3616982,0.20,0.04,-9.57
3616994,0.12,0.04,-9.57
3617006,0.20,0.00,-9.53
3617018,0.16,0.00,-9.53
3617030,0.16,0.00,-9.53
3617042,0.24,-0.04,-9.53
3617054,0.16,0.00,-9.45
3617066,0.16,0.00,-9.53
3617078,0.16,0.04,-9.53
3617090,0.16,0.04,-9.49
3617102,0.16,0.04,-9.57
3617114,0.20,0.04,-9.61
3617126,0.20,0.04,-9.53
3617138,0.20,0.00,-9.49
3617150,0.20,0.00,-9.57
3617162,0.20,0.00,-9.57
3617174,0.20,0.00,-9.57
3617186,0.20,0.00,-9.57
3617198,0.20,0.04,-9.53
3617210,0.12,0.04,-9.53
3617222,0.16,0.04,-9.53
3617234,0.20,0.00,-9.53
3617246,0.16,0.04,-9.57
3617258,0.16,0.04,-9.53
3617270,0.24,0.00,-9.53
3617282,0.20,0.00,-9.57
3617294,0.16,0.00,-9.53
3617306,0.20,0.00,-9.57
3617318,0.20,0.00,-9.61
3617330,0.16,0.00,-9.57
3617342,0.20,0.00,-9.53
3617354,0.24,0.00,-9.49
3617366,0.20,0.00,-9.49
3617378,0.20,0.00,-9.53
3617390,0.12,0.12,-8.20
3617402,-0.04,-0.51,-9.89
3617414,0.08,-0.08,-8.98
3617426,0.04,-0.35,-9.10
3617438,0.04,-0.20,-8.51
3617450,0.12,0.04,-10.32
3617462,0.12,-0.04,-8.71
3617474,0.12,-0.04,-9.92
3617486,0.16,0.00,-8.98
3617498,0.24,0.00,-9.22
3617510,0.24,-0.04,-9.57
3617522,0.20,0.00,-9.53
3617534,0.16,0.00,-9.49
3617546,0.20,0.00,-9.65
3617558,0.24,0.00,-9.57
3617570,0.12,0.00,-9.53
3617582,0.20,0.00,-9.65
3617594,0.20,0.04,-9.53
3617606,0.16,0.00,-9.45
3617618,0.12,0.00,-9.57
3617630,0.16,0.00,-9.57
3617642,0.16,0.00,-9.45
3617654,0.20,0.00,-9.53
3617666,0.16,0.00,-9.53
3617678,0.20,0.00,-9.53
3617690,0.20,0.04,-9.49
3617702,0.16,0.04,-9.53
3617714,0.16,0.00,-9.57
3617726,0.16,0.00,-9.53
3617738,0.20,0.04,-9.53
3617750,0.24,0.00,-9.57
3617762,0.20,0.00,-9.49
3617774,0.16,0.00,-9.53
3617786,0.20,0.00,-9.57
3617798,0.20,0.04,-9.53
3617810,0.16,0.04,-9.53
3617822,0.20,0.04,-9.53
3617834,0.20,0.00,-9.61
3617846,0.20,0.00,-9.61
3617858,0.20,0.00,-9.57
3617870,0.20,0.04,-9.53
3617882,0.20,-0.04,-9.53
3617894,0.16,0.00,-9.53
3617906,0.16,0.00,-9.49
3617918,0.20,0.04,-9.53
3617930,0.20,0.00,-9.57
3617942,0.16,0.00,-9.57
3617954,0.20,0.04,-9.53
3617966,0.20,0.00,-9.57
3617978,0.20,0.00,-9.53
3617990,0.24,0.04,-9.57
3618002,0.16,0.00,-9.61
3618014,0.16,0.00,-9.61
3618026,0.20,0.00,-9.57
3618038,0.20,0.04,-9.57
3618050,0.20,0.00,-9.57
3618062,0.20,0.00,-9.53
3618074,0.20,0.00,-9.53
3618086,0.20,0.00,-9.53
3618098,0.16,0.04,-9.57
3618110,0.20,0.00,-9.53
3618122,0.20,0.00,-9.45
3618134,0.16,0.00,-9.57
3618146,0.20,0.00,-9.57
3618158,0.16,0.00,-9.61
3618170,0.20,0.04,-9.57
3618182,0.20,0.00,-9.57
3618194,0.20,0.04,-9.53
3618206,0.20,0.00,-9.53
3618218,0.20,0.04,-9.53
3618230,0.24,0.00,-9.53
3618242,0.20,0.00,-9.57
3618254,0.20,0.00,-9.57
3618266,0.16,0.00,-9.57
3618278,0.20,0.00,-9.57
3618290,0.16,0.04,-9.53
3618302,0.16,0.00,-9.53
3618314,0.16,0.04,-9.53
3618326,0.20,0.04,-9.57
3618338,0.16,0.04,-9.53
3618350,0.16,0.00,-9.53
3618362,0.12,0.04,-7.88
3618374,0.04,0.12,-8.94
3618386,0.04,-0.08,-7.73
3618398,0.00,0.04,-10.16
3618410,0.16,-0.08,-8.24
3618422,0.16,0.00,-8.79
3618434,0.16,-0.04,-9.57
3618446,0.12,0.00,-9.26
3618458,0.16,-0.04,-9.53
3618470,0.16,0.00,-9.49
3618482,0.16,0.04,-9.69
3618494,0.12,0.00,-9.38
3618506,0.20,0.00,-9.65
3618518,0.20,0.08,-9.45
3618530,0.12,0.04,-9.57
3618542,0.16,0.04,-9.57
3618554,0.20,0.04,-9.53
3618566,0.20,0.00,-9.45
3618578,0.20,-0.04,-9.49
3618590,0.24,0.00,-9.61
3618602,0.20,-0.04,-9.41
3618614,0.20,0.00,-9.53
3618626,0.20,0.00,-9.57
3618638,0.16,0.04,-9.57
3618650,0.20,0.04,-9.53
3618662,0.24,0.08,-9.53
3618674,0.20,0.04,-9.57
3618686,0.20,0.00,-9.57
3618698,0.16,0.00,-9.53
3618710,0.20,0.00,-9.61
3618722,0.20,0.00,-9.53
3618734,0.16,0.00,-9.53
3618746,0.20,-0.04,-9.57
3618758,0.24,0.04,-9.57
3618770,0.24,0.04,-9.53
3618782,0.20,0.04,-9.53
3618794,0.16,0.04,-9.53
3618806,0.16,0.00,-9.53
3618818,0.20,0.00,-9.49
3618830,0.20,-0.04,-9.45
3618842,0.16,0.00,-9.53
3618854,0.20,0.00,-9.57
3618866,0.16,0.00,-9.53
3618878,0.16,0.04,-9.53
3618890,0.16,0.04,-9.57
3618902,0.16,0.04,-9.53
3618914,0.20,0.04,-9.57
3618926,0.20,0.04,-9.49
3618938,0.20,0.00,-9.53
3618950,0.16,0.00,-9.53
3618962,0.20,0.00,-9.53
3618974,0.16,0.00,-9.57
3618986,0.20,-0.04,-9.53
3618998,0.16,0.00,-9.53
3619010,0.20,0.00,-9.53
3619022,0.20,0.00,-9.57
3619034,0.20,0.00,-9.49
3619046,0.16,0.04,-9.53
3619058,0.16,0.00,-9.57
3619070,0.16,0.04,-9.53
3619082,0.20,0.00,-9.53
3619094,0.24,0.00,-9.49
3619106,0.20,0.00,-9.53
3619118,0.16,0.00,-9.53
3619130,0.20,0.00,-9.57
3619142,0.08,0.24,-7.45
3619154,-0.08,-0.35,-9.41
3619166,-0.12,-0.35,-8.63
3619178,-0.04,0.16,-9.85
3619190,0.20,-0.24,-8.20
3619202,0.12,0.00,-10.43
3619214,0.12,0.00,-8.59
3619226,0.12,0.00,-9.02
3619238,0.24,0.00,-9.73
3619250,0.12,0.00,-9.38
3619262,0.20,0.00,-9.45
3619274,0.24,0.00,-9.73
3619286,0.16,0.00,-9.65
3619298,0.20,0.04,-9.34
3619310,0.16,0.04,-9.53
3619322,0.16,0.04,-9.57
3619334,0.24,0.00,-9.69
3619346,0.20,0.00,-9.38
3619358,0.12,0.00,-9.57
3619370,0.24,0.00,-9.57
3619382,0.24,0.00,-9.69
3619394,0.16,0.04,-9.45
3619406,0.16,0.00,-9.57
3619418,0.16,0.00,-9.61
3619430,0.20,0.00,-9.53
3619442,0.16,0.04,-9.53
3619454,0.20,0.04,-9.53
3619466,0.20,0.00,-9.49
3619478,0.16,-0.04,-9.49
3619490,0.20,0.00,-9.57
3619502,0.16,0.04,-9.57
3619514,0.16,0.04,-9.57
3619526,0.16,0.00,-9.53
3619538,0.20,0.00,-9.61
3619550,0.20,-0.04,-9.57
3619562,0.16,0.00,-9.49
3619574,0.16,0.00,-9.45
3619586,0.20,0.04,-9.61
3619598,0.16,0.00,-9.49
3619610,0.16,0.00,-9.53
3619622,0.20,-0.04,-9.53
3619634,0.20,0.00,-9.61
3619646,0.16,0.00,-9.57
3619658,0.16,0.04,-9.53
3619670,0.20,0.04,-9.53
3619682,0.12,0.04,-9.53
3619694,0.20,0.00,-9.49
3619706,0.16,0.04,-9.45
3619718,0.16,0.04,-9.57
3619730,0.20,0.00,-9.53
3619742,0.16,0.00,-9.61
3619754,0.16,0.00,-9.53
3619766,0.20,0.00,-9.57
3619778,0.20,0.00,-9.57
3619790,0.16,0.00,-9.53
3619802,0.16,0.00,-9.57
3619814,0.20,0.04,-9.53
3619826,0.16,0.00,-9.53
3619838,0.24,0.04,-9.57
3619850,0.16,0.00,-9.57
3619862,0.16,0.00,-9.49
3619874,0.16,0.20,-8.63
3619886,0.20,0.39,-8.16
3619898,0.35,0.16,-7.96
3619910,0.16,0.16,-10.67
3619922,0.27,0.04,-8.24
3619934,0.20,0.04,-10.04
3619946,0.12,0.04,-9.14
3619958,0.20,0.00,-9.53
3619970,0.20,0.04,-9.49
3619982,0.16,0.00,-9.65
3619994,0.12,0.00,-9.38
3620006,0.24,0.00,-9.77
3620018,0.16,0.00,-9.69
3620030,0.24,0.04,-9.41
3620042,0.20,0.04,-9.49
3620054,0.16,0.04,-9.53
3620066,0.24,0.00,-9.65
3620078,0.20,0.00,-9.41
3620090,0.12,0.04,-9.53
3620102,0.20,0.00,-9.53
3620114,0.20,-0.04,-9.69
3620126,0.16,-0.04,-9.49
3620138,0.20,0.00,-9.45
3620150,0.20,0.04,-9.57
3620162,0.16,0.04,-9.57
3620174,0.16,0.04,-9.57
3620186,0.16,0.08,-9.53
3620198,0.24,0.04,-9.49
3620210,0.16,0.00,-9.57
3620222,0.20,-0.04,-9.57
3620234,0.20,0.00,-9.61
3620246,0.20,0.00,-9.53
3620258,0.20,0.00,-9.53
3620270,0.20,0.00,-9.53
3620282,0.20,0.04,-9.61
3620294,0.20,0.04,-9.53
3620306,0.16,0.04,-9.49
3620318,0.16,0.04,-9.53
3620330,0.20,0.00,-9.57
3620342,0.16,0.00,-9.49
3620354,0.20,-0.04,-9.57
3620366,0.16,0.00,-9.53
3620378,0.16,0.00,-9.53
3620390,0.24,0.00,-9.57
3620402,0.12,0.04,-9.53
3620414,0.16,0.00,-9.53
3620426,0.20,0.04,-9.49
3620438,0.16,0.00,-9.49
3620450,0.20,0.04,-9.53
3620462,0.16,0.00,-9.53
3620474,0.16,0.00,-9.61
3620486,0.16,0.00,-9.57
3620498,0.16,0.00,-9.53
3620510,0.24,0.00,-9.45
3620522,0.16,0.04,-9.49
3620534,0.16,0.04,-9.53
3620546,0.16,0.00,-9.53
3620558,0.20,0.04,-9.53
3620570,0.20,0.00,-9.57
3620582,0.16,0.00,-9.57
3620594,0.20,0.00,-9.53
3620606,0.12,-0.04,-8.75
3620618,0.04,-0.16,-8.98
3620630,0.04,-0.04,-8.94
3620642,0.12,0.12,-9.85
3620654,0.24,-0.04,-8.67
3620666,0.12,0.00,-10.20
3620678,0.16,0.04,-8.94
3620690,0.16,0.00,-9.89
3620702,0.24,0.00,-9.61
3620714,0.08,0.00,-9.45
3620726,0.20,0.00,-9.49
3620738,0.20,-0.04,-9.73
3620750,0.16,0.00,-9.38
3620762,0.24,0.04,-9.41
3620774,0.12,0.08,-9.49
3620786,0.16,0.00,-9.57
3620798,0.20,0.00,-9.65
3620810,0.20,0.04,-9.53
3620822,0.24,-0.04,-9.53
3620834,0.16,0.00,-9.65
3620846,0.20,0.00,-9.69
3620858,0.16,0.00,-9.45
3620870,0.16,0.04,-9.41
3620882,0.24,0.04,-9.57
3620894,0.24,0.00,-9.65
3620906,0.24,0.04,-9.49
3620918,0.20,0.00,-9.53
3620930,0.16,0.04,-9.53
3620942,0.20,0.00,-9.57
3620954,0.16,0.00,-9.57
3620966,0.20,0.04,-9.57
3620978,0.16,0.00,-9.57
3620990,0.16,0.00,-9.53
3621002,0.20,0.00,-9.57
3621014,0.20,0.04,-9.57
3621026,0.24,0.04,-9.49
3621038,0.16,0.04,-9.57
3621050,0.16,0.00,-9.57
3621062,0.20,0.04,-9.53
3621074,0.20,0.00,-9.53
3621086,0.20,0.00,-9.57
3621098,0.20,-0.04,-9.61
3621110,0.20,0.00,-9.53
3621122,0.20,0.00,-9.49
3621134,0.16,0.00,-9.61
3621146,0.16,0.00,-9.57
3621158,0.16,0.00,-9.53
3621170,0.16,0.00,-9.53
3621182,0.16,0.00,-9.57
3621194,0.20,0.00,-9.45
3621206,0.24,0.00,-9.49
3621218,0.20,0.04,-9.53
3621230,0.24,0.00,-9.53
3621242,0.20,0.00,-9.49
3621254,0.16,0.00,-9.61
3621266,0.20,0.04,-9.57
3621278,0.16,0.04,-9.53
3621290,0.20,0.00,-9.53
3621302,0.20,0.00,-9.53
3621314,0.20,0.00,-9.57
3621326,0.16,0.00,-9.57
3621338,0.20,0.00,-9.53
3621350,0.24,0.00,-9.53
3621362,0.16,0.04,-9.49
3621374,0.20,0.04,-9.57
3621386,0.16,0.04,-9.57
