Timestamp (ms),X (m/s^2),Y (m/s^2),Z (m/s^2)
3046970,0.20,0.00,-9.57
3046982,0.24,0.00,-9.57
3046994,0.20,0.00,-9.53
3047006,0.20,0.04,-9.57
3047018,0.20,0.04,-9.53
3047030,0.12,0.00,-9.57
3047042,0.20,0.00,-9.53
3047054,0.20,0.00,-9.53
3047066,0.16,0.00,-9.53
3047078,0.20,0.00,-9.49
3047090,0.16,0.00,-9.57
3047102,0.20,0.00,-9.53
3047114,0.16,0.00,-9.49
3047126,0.16,0.04,-9.61
3047138,0.24,0.00,-9.53
3047150,0.16,0.00,-9.53
3047162,0.16,0.00,-9.53
3047174,0.16,0.00,-9.53
3047186,0.24,0.00,-9.53
3047198,0.24,0.00,-9.53
3047210,0.20,0.04,-9.53
3047222,0.20,0.00,-9.49
3047234,0.24,0.00,-9.49
3047246,0.16,0.00,-9.53
3047258,0.20,0.04,-9.57
3047270,0.16,-0.04,-9.53
3047282,0.20,0.00,-9.53
3047294,0.20,0.04,-9.53
3047306,0.16,0.04,-9.53
3047318,0.20,0.00,-9.53
3047330,0.20,0.00,-9.57
3047342,0.16,0.00,-9.57
3047354,0.16,0.00,-9.57
3047366,0.20,0.00,-9.57
3047378,0.24,0.04,-9.53
3047390,0.20,-0.04,-9.53
3047402,0.20,0.00,-9.57
3047414,0.16,0.00,-9.57
3047426,0.16,0.00,-9.57
3047438,0.20,0.04,-9.57
3047450,0.20,0.00,-9.57
3047462,0.20,0.00,-9.57
3047474,0.16,0.04,-9.49
3047486,0.20,0.00,-9.49
3047498,0.16,0.04,-9.53
3047510,0.20,0.04,-9.53
3047522,0.20,0.04,-9.57
3047534,0.20,0.00,-9.53
3047546,0.24,0.00,-9.49
3047558,0.24,0.00,-9.57
3047570,0.24,0.08,-9.53
3047582,0.20,0.00,-9.53
3047594,0.20,0.00,-9.57
3047606,0.20,0.00,-9.53
3047618,0.20,0.04,-9.57
3047630,0.24,0.04,-9.57
3047642,0.20,0.00,-9.57
3047654,0.20,0.00,-9.53
3047666,0.20,0.00,-9.53
3047678,0.20,0.00,-9.53
3047690,0.16,0.04,-9.49
3047702,0.16,0.04,-9.57
3047714,0.20,0.04,-9.61
3047726,0.20,0.04,-9.49
3047738,0.20,0.04,-9.53
3047750,0.16,0.04,-9.57
3047762,0.16,0.00,-9.49
3047774,0.20,0.00,-9.53
3047786,0.16,0.04,-9.53
3047798,0.20,0.00,-9.57
3047810,0.20,0.00,-9.53
3047822,0.20,0.00,-9.49
3047834,0.20,0.00,-9.49
3047846,0.20,0.00,-9.53
3047858,0.20,0.00,-9.57
3047870,0.20,0.04,-9.61
3047882,0.16,-0.04,-9.49
3047894,0.20,0.00,-9.53
3047906,0.20,0.00,-9.57
3047918,0.20,0.00,-9.57
3047930,0.16,0.04,-9.53
3047942,0.20,0.00,-9.57
3047954,0.20,0.04,-9.45
3047966,0.12,0.04,-9.53
3047978,0.20,0.00,-9.53
3047990,0.20,0.04,-9.49
3048002,0.20,0.04,-9.53
3048014,0.12,0.04,-9.49
3048026,0.20,0.00,-9.53
3048038,0.16,0.04,-9.53
3048050,0.20,0.04,-9.53
3048062,0.20,0.04,-9.53
3048074,0.20,0.04,-9.57
3048086,0.20,0.00,-9.53
3048098,0.20,0.00,-9.53
3048110,0.24,0.00,-9.57
3048122,0.20,0.00,-9.57
3048134,0.16,0.00,-9.57
3048146,0.16,0.00,-9.57
3048158,0.20,0.00,-9.57
3048170,0.20,0.04,-9.53
3048182,0.16,0.04,-9.57
3048194,0.24,0.00,-9.53
3048206,0.16,0.00,-9.49
3048218,0.16,0.00,-9.57
3048230,0.16,0.04,-9.57
3048242,0.20,0.04,-9.53
3048254,0.16,0.00,-9.53
3048266,0.20,0.04,-9.53
3048278,0.12,0.00,-9.53
3048290,0.16,0.04,-9.57
3048302,0.20,0.04,-9.57
3048314,0.20,0.00,-9.57
3048326,0.20,0.00,-9.53
3048338,0.20,0.04,-9.57
3048350,0.20,0.00,-9.53
3048362,0.20,0.00,-9.45
3048374,0.16,0.00,-9.53
3048386,0.20,0.00,-9.61
3048398,0.16,0.04,-9.53
3048410,0.20,0.00,-9.53
3048422,0.24,0.00,-9.53
3048434,0.20,0.00,-9.57
3048446,0.16,0.04,-9.49
3048458,0.16,0.00,-9.53
3048470,0.16,0.00,-9.57
3048482,0.20,0.04,-9.53
3048494,0.20,0.04,-9.53
3048506,0.16,0.04,-9.53
3048518,0.16,0.00,-9.53
3048530,0.16,0.04,-9.53
3048542,0.24,0.04,-9.61
3048554,0.20,0.00,-9.49
3048566,0.16,0.04,-9.49
3048578,0.20,0.04,-9.53
3048590,0.16,0.00,-9.53
3048602,0.16,0.04,-9.53
3048614,0.20,0.00,-9.49
3048626,0.16,0.00,-9.53
3048638,0.20,0.04,-9.57
3048650,0.20,0.04,-9.57
3048662,0.20,0.00,-9.57
3048674,0.16,0.00,-9.49
3048686,0.24,0.00,-9.57
3048698,0.20,0.00,-9.53
3048710,0.20,0.00,-9.49
3048722,0.20,0.00,-9.57
3048734,0.16,0.04,-9.53
3048746,0.20,0.04,-9.53
3048758,0.20,0.04,-9.53
3048770,0.20,0.00,-9.53
3048782,0.24,0.04,-9.49
3048794,0.24,0.04,-9.49
3048806,0.16,0.00,-9.57
3048818,0.20,0.00,-9.57
3048830,0.20,0.00,-9.57
3048842,0.20,0.00,-9.49
3048854,0.16,0.00,-9.49
3048866,0.16,0.00,-9.53
3048878,0.16,0.00,-9.57
3048890,0.20,0.04,-9.57
3048902,0.16,0.04,-9.53
3048914,0.20,0.00,-9.53
3048926,0.20,0.04,-9.53
3048938,0.20,0.00,-9.53
3048950,0.20,0.00,-9.53
3048962,0.16,0.00,-9.53
3048974,0.20,0.04,-9.53
3048986,0.24,0.00,-9.61
3048998,0.20,0.00,-9.53
3049010,0.16,0.00,-9.57
3049022,0.16,0.00,-9.53
3049034,0.20,0.00,-9.53
3049046,0.20,0.04,-9.53
3049058,0.20,0.00,-9.57
3049070,0.16,0.00,-9.57
3049082,0.16,0.00,-9.57
3049094,0.24,0.04,-9.53
3049106,0.20,0.04,-9.53
3049118,0.16,0.00,-9.57
3049130,0.16,0.04,-9.53
3049142,0.16,0.04,-9.49
3049154,0.20,0.00,-9.57
3049166,0.24,0.04,-9.53
3049178,0.20,0.04,-9.53
3049190,0.24,0.04,-9.57
3049202,0.24,0.00,-9.57
3049214,0.16,0.04,-9.53
3049226,0.20,0.00,-9.49
3049238,0.16,0.00,-9.53
3049250,0.16,0.00,-9.49
3049262,0.20,0.04,-9.57
3049274,0.16,0.08,-8.79
3049286,0.27,0.16,-9.06
3049298,0.16,0.04,-9.38
3049310,0.16,0.04,-9.41
3049322,0.16,0.00,-9.26
3049334,0.16,0.00,-9.77
3049346,0.20,0.04,-9.38
3049358,0.16,0.04,-9.41
3049370,0.24,-0.04,-9.69
3049382,0.16,0.04,-9.53
3049394,0.20,0.00,-9.53
3049406,0.12,0.04,-9.57
3049418,0.16,0.04,-9.49
3049430,0.16,0.00,-9.49
3049442,0.16,0.00,-9.61
3049454,0.20,0.00,-9.57
3049466,0.24,0.00,-9.57
3049478,0.20,0.00,-9.57
3049490,0.20,0.00,-9.57
3049502,0.20,0.00,-9.61
3049514,0.16,0.04,-9.53
3049526,0.20,0.04,-9.49
3049538,0.24,0.00,-9.57
3049550,0.16,0.04,-9.53
3049562,0.20,0.00,-9.53
3049574,0.16,0.00,-9.53
3049586,0.16,0.04,-9.53
3049598,0.20,0.00,-9.49
3049610,0.20,0.00,-9.49
3049622,0.16,0.00,-9.53
3049634,0.20,0.04,-9.53
3049646,0.16,0.04,-9.57
3049658,0.20,0.04,-9.49
3049670,0.20,0.04,-9.49
3049682,0.16,0.04,-9.53
3049694,0.16,0.04,-9.49
3049706,0.16,0.00,-9.53
3049718,0.20,0.04,-9.53
3049730,0.20,0.00,-9.57
3049742,0.20,0.00,-9.53
3049754,0.16,0.00,-9.49
3049766,0.20,0.00,-9.53
3049778,0.20,0.04,-9.53
3049790,0.20,0.00,-9.57
3049802,0.20,0.04,-9.57
3049814,0.20,0.00,-9.61
3049826,0.16,0.04,-9.57
3049838,0.20,0.00,-9.53
3049850,0.20,0.00,-9.53
3049862,0.16,0.00,-9.53
3049874,0.16,0.00,-9.49
3049886,0.16,0.00,-9.53
3049898,0.24,0.00,-9.53
3049910,0.20,0.00,-9.53
3049922,0.20,0.04,-9.49
3049934,0.16,0.00,-9.57
3049946,0.16,0.00,-9.61
3049958,0.20,0.04,-9.53
3049970,0.20,0.00,-9.61
3049982,0.20,0.00,-9.57
3049994,0.16,0.04,-9.57
3050006,0.20,0.00,-9.53
3050018,0.20,0.04,-9.61
3050030,0.16,0.04,-9.57
3050042,0.16,0.04,-9.53
3050054,0.16,0.04,-9.61
3050066,0.20,0.00,-9.49
3050078,0.16,0.00,-9.57
3050090,0.20,0.08,-9.53
3050102,0.20,0.04,-9.57
3050114,0.20,0.04,-9.53
3050126,0.16,0.04,-9.53
3050138,0.20,0.00,-9.53
3050150,0.20,0.04,-9.49
3050162,0.20,0.00,-9.49
3050174,0.20,0.00,-9.53
3050186,0.20,0.04,-9.53
3050198,0.20,0.04,-9.57
3050210,0.24,0.00,-9.53
3050222,0.20,0.04,-9.53
3050234,0.20,0.00,-9.57
3050246,0.20,0.04,-9.53
3050258,0.24,0.04,-9.49
3050270,0.20,0.04,-9.57
3050282,0.20,0.00,-9.61
3050294,0.20,0.00,-9.53
3050306,0.20,0.00,-9.53
3050318,0.20,0.00,-9.57
3050330,0.20,0.00,-9.49
3050342,0.16,0.04,-9.49
3050354,0.24,-0.08,-9.85
3050366,0.20,0.08,-9.65
3050378,0.20,0.00,-9.22
3050390,0.16,0.00,-9.69
3050402,0.24,-0.04,-9.73
3050414,0.20,0.08,-9.57
3050426,0.16,0.00,-9.45
3050438,0.16,0.00,-9.57
3050450,0.24,0.04,-9.57
3050462,0.20,0.00,-9.49
3050474,0.20,0.00,-9.61
3050486,0.20,0.00,-9.61
3050498,0.20,0.00,-9.57
3050510,0.20,0.00,-9.49
3050522,0.16,0.04,-9.61
3050534,0.20,-0.04,-9.53
3050546,0.20,0.00,-9.49
3050558,0.20,0.00,-9.53
3050570,0.24,0.00,-9.57
3050582,0.20,0.04,-9.53
3050594,0.20,0.00,-9.53
3050606,0.20,0.00,-9.61
3050618,0.20,0.00,-9.57
3050630,0.20,0.00,-9.53
3050642,0.20,0.04,-9.49
3050654,0.24,0.00,-9.57
3050666,0.20,0.00,-9.53
3050678,0.20,0.04,-9.49
3050690,0.20,0.04,-9.53
3050702,0.16,0.00,-9.57
3050714,0.24,0.00,-9.53
3050726,0.20,0.04,-9.49
3050738,0.16,0.00,-9.57
3050750,0.20,0.00,-9.53
3050762,0.20,0.04,-9.53
3050774,0.20,0.08,-9.57
3050786,0.20,0.00,-9.57
3050798,0.20,0.00,-9.57
3050810,0.20,0.00,-9.57
3050822,0.20,0.04,-9.53
3050834,0.16,0.00,-9.57
3050846,0.16,-0.04,-9.53
3050858,0.20,0.04,-9.53
3050870,0.20,0.00,-9.57
3050882,0.16,0.04,-9.53
3050894,0.16,0.04,-9.53
3050906,0.16,0.04,-9.57
3050918,0.20,0.00,-9.53
3050930,0.16,0.00,-9.49
3050942,0.24,0.00,-9.53
3050954,0.20,0.00,-9.57
3050966,0.20,0.04,-9.57
3050978,0.20,0.04,-9.53
3050990,0.20,0.04,-9.53
3051002,0.20,0.00,-9.53
3051014,0.12,0.00,-9.53
3051026,0.20,0.04,-9.53
3051038,0.16,0.00,-9.57
3051050,0.16,0.00,-9.57
3051062,0.16,0.00,-9.53
3051074,0.24,0.00,-9.49
3051086,0.16,0.00,-9.57
3051098,0.20,0.00,-9.53
3051110,0.16,0.00,-9.49
3051122,0.20,0.00,-9.49
3051134,0.16,0.04,-9.53
3051146,0.20,0.04,-9.53
3051158,0.20,0.04,-9.57
3051170,0.20,0.04,-9.57
3051182,0.20,0.04,-9.53
3051194,0.20,0.00,-9.57
3051206,0.20,0.04,-9.53
3051218,0.20,0.04,-9.57
3051230,0.20,0.00,-9.61
3051242,0.20,0.04,-9.49
3051254,0.20,0.04,-9.49
3051266,0.20,0.00,-9.53
3051278,0.20,0.04,-9.57
3051290,0.24,0.00,-9.49
3051302,0.20,0.00,-9.57
3051314,0.16,0.04,-9.49
3051326,0.24,0.04,-9.96
3051338,0.43,0.20,-10.04
3051350,0.35,0.00,-10.20
3051362,0.24,0.08,-9.41
3051374,0.24,0.04,-9.92
3051386,0.27,0.00,-10.00
3051398,0.16,0.08,-9.34
3051410,0.20,-0.08,-9.65
3051422,0.20,0.04,-9.49
3051434,0.20,0.00,-9.61
3051446,0.24,0.00,-9.53
3051458,0.16,0.00,-9.65
3051470,0.16,0.04,-9.53
3051482,0.20,0.04,-9.57
3051494,0.16,0.04,-9.45
3051506,0.24,0.04,-9.53
3051518,0.24,0.00,-9.53
3051530,0.20,0.00,-9.45
3051542,0.20,-0.04,-9.57
3051554,0.20,0.00,-9.61
3051566,0.24,0.04,-9.49
3051578,0.16,0.00,-9.49
3051590,0.20,0.04,-9.65
3051602,0.16,0.04,-9.57
3051614,0.20,0.04,-9.49
3051626,0.16,0.00,-9.49
3051638,0.20,0.00,-9.61
3051650,0.16,0.00,-9.53
3051662,0.20,0.04,-9.53
3051674,0.20,0.04,-9.57
3051686,0.20,0.00,-9.53
3051698,0.16,0.00,-9.49
3051710,0.16,0.00,-9.49
3051722,0.16,0.00,-9.57
3051734,0.20,0.00,-9.53
3051746,0.24,0.04,-9.53
3051758,0.16,0.04,-9.57
3051770,0.20,0.04,-9.49
3051782,0.20,0.04,-9.57
3051794,0.20,0.04,-9.53
3051806,0.20,0.04,-9.49
3051818,0.16,0.04,-9.53
3051830,0.16,0.04,-9.53
3051842,0.20,0.04,-9.57
3051854,0.20,0.04,-9.53
3051866,0.20,0.00,-9.49
3051878,0.20,0.00,-9.57
3051890,0.24,0.00,-9.57
3051902,0.20,0.00,-9.49
3051914,0.24,-0.04,-9.53
3051926,0.20,0.04,-9.57
3051938,0.16,0.04,-9.57
3051950,0.20,0.04,-9.57
3051962,0.20,0.00,-9.49
3051974,0.20,0.00,-9.57
3051986,0.16,0.00,-9.49
3051998,0.16,-0.04,-9.53
3052010,0.16,0.00,-9.53
3052022,0.20,0.04,-9.57
3052034,0.16,0.04,-9.57
3052046,0.16,0.04,-9.53
3052058,0.20,0.04,-9.49
3052070,0.24,0.00,-9.53
3052082,0.20,0.00,-9.53
3052094,0.20,0.04,-9.53
3052106,0.16,0.00,-9.53
3052118,0.24,0.04,-9.53
3052130,0.20,0.00,-9.53
3052142,0.20,0.04,-9.53
3052154,0.16,0.04,-9.53
3052166,0.20,0.04,-9.53
3052178,0.20,0.04,-9.53
3052190,0.20,0.00,-9.53
3052202,0.20,0.00,-9.53
3052214,0.16,0.00,-9.49
3052226,0.20,0.00,-9.57
3052238,0.16,0.04,-9.49
3052250,0.16,0.00,-9.53
3052262,0.20,0.00,-9.53
3052274,0.16,0.00,-9.53
3052286,0.24,0.00,-9.53
3052298,0.20,0.04,-9.57
3052310,0.20,0.00,-9.57
3052322,0.20,0.04,-9.53
3052334,0.20,0.00,-9.57
3052346,0.16,0.00,-9.45
3052358,0.16,0.00,-9.57
3052370,0.16,0.04,-9.53
3052382,0.24,0.00,-9.53
3052394,0.16,0.04,-9.53
3052406,0.20,0.00,-9.53
3052418,0.16,0.04,-9.53
3052430,0.16,0.04,-9.30
3052442,0.27,0.04,-9.53
3052454,0.24,0.00,-9.69
3052466,0.16,0.00,-9.34
3052478,0.16,0.04,-9.73
3052490,0.16,0.00,-9.89
3052502,0.20,0.00,-9.30
3052514,0.16,-0.04,-9.53
3052526,0.16,0.04,-9.45
3052538,0.24,0.00,-9.57
3052550,0.20,0.00,-9.57
3052562,0.16,0.04,-9.61
3052574,0.20,0.04,-9.53
3052586,0.20,0.04,-9.57
3052598,0.24,0.04,-9.41
3052610,0.20,0.00,-9.49
3052622,0.20,-0.04,-9.57
3052634,0.16,0.00,-9.45
3052646,0.16,0.00,-9.57
3052658,0.20,0.00,-9.65
3052670,0.20,0.00,-9.45
3052682,0.20,0.04,-9.45
3052694,0.16,0.00,-9.57
3052706,0.16,0.00,-9.53
3052718,0.20,0.04,-9.49
3052730,0.20,0.04,-9.57
3052742,0.16,0.00,-9.45
3052754,0.20,0.00,-9.49
3052766,0.20,0.00,-9.53
3052778,0.20,0.04,-9.57
3052790,0.20,0.00,-9.57
3052802,0.16,0.04,-9.53
3052814,0.16,0.00,-9.49
3052826,0.20,0.00,-9.53
3052838,0.16,0.00,-9.53
3052850,0.16,0.04,-9.53
3052862,0.16,0.04,-9.57
3052874,0.20,0.00,-9.53
3052886,0.24,0.00,-9.53
3052898,0.20,0.00,-9.49
3052910,0.20,0.04,-9.53
3052922,0.20,0.00,-9.57
3052934,0.20,0.00,-9.53
3052946,0.20,0.00,-9.49
3052958,0.16,0.00,-9.57
3052970,0.16,0.04,-9.45
3052982,0.16,0.00,-9.53
3052994,0.20,0.00,-9.53
3053006,0.24,0.00,-9.53
3053018,0.16,0.04,-9.57
3053030,0.20,0.00,-9.53
3053042,0.24,0.00,-9.57
3053054,0.16,0.00,-9.53
3053066,0.20,0.00,-9.61
3053078,0.20,0.00,-9.57
3053090,0.16,0.00,-9.53
3053102,0.20,0.04,-9.57
3053114,0.16,0.00,-9.57
3053126,0.20,0.00,-9.53
3053138,0.24,0.00,-9.49
3053150,0.20,0.04,-9.53
3053162,0.20,0.04,-9.53
3053174,0.16,0.04,-9.53
3053186,0.16,0.00,-9.53
3053198,0.20,0.00,-9.53
3053210,0.16,0.04,-9.53
3053222,0.20,0.04,-9.53
3053234,0.16,0.00,-9.53
3053246,0.20,0.00,-9.49
3053258,0.20,0.00,-9.57
3053270,0.20,0.04,-9.53
3053282,0.24,0.00,-9.53
3053294,0.16,0.04,-9.57
3053306,0.20,0.04,-9.57
3053318,0.20,0.04,-9.53
3053330,0.20,0.04,-9.53
3053342,0.24,0.00,-9.53
3053354,0.16,0.04,-9.53
3053366,0.24,0.04,-9.57
3053378,0.16,0.00,-9.53
3053390,0.16,0.04,-9.57
3053402,0.20,0.00,-9.53
3053414,0.20,0.00,-9.53
3053426,0.16,0.00,-9.49
3053438,0.16,0.00,-9.49
3053450,0.20,0.00,-9.53
3053462,0.20,0.00,-9.57
3053474,0.20,0.00,-9.53
3053486,0.16,0.00,-9.53
3053498,0.16,0.00,-9.53
3053510,0.20,0.08,-9.22
3053522,0.24,0.00,-9.34
3053534,0.24,0.00,-9.73
3053546,0.16,0.00,-9.22
3053558,0.16,0.00,-9.77
3053570,0.12,0.08,-9.18
3053582,0.24,0.00,-9.85
3053594,0.16,-0.08,-9.57
3053606,0.16,0.00,-9.45
3053618,0.20,0.00,-9.57
3053630,0.20,0.00,-9.53
3053642,0.24,0.00,-9.49
3053654,0.20,0.00,-9.49
3053666,0.16,0.00,-9.49
3053678,0.20,0.04,-9.45
3053690,0.20,0.04,-9.61
3053702,0.20,0.04,-9.49
3053714,0.24,0.04,-9.49
3053726,0.16,-0.08,-9.53
3053738,0.20,0.00,-9.57
3053750,0.20,0.00,-9.57
3053762,0.16,0.04,-9.57
3053774,0.20,0.04,-9.49
3053786,0.16,0.04,-9.57
3053798,0.16,0.00,-9.57
3053810,0.20,0.00,-9.57
3053822,0.20,0.04,-9.53
3053834,0.24,0.00,-9.57
3053846,0.16,0.00,-9.57
3053858,0.16,0.00,-9.53
3053870,0.20,0.00,-9.53
3053882,0.20,0.04,-9.53
3053894,0.20,0.00,-9.53
3053906,0.16,0.00,-9.57
3053918,0.24,0.00,-9.57
3053930,0.20,0.00,-9.61
3053942,0.20,0.04,-9.61
3053954,0.20,0.04,-9.53
3053966,0.20,0.00,-9.57
3053978,0.20,0.00,-9.53
3053990,0.20,0.00,-9.57
3054002,0.16,0.00,-9.53
3054014,0.24,0.04,-9.49
3054026,0.20,0.00,-9.57
3054038,0.24,0.00,-9.53
3054050,0.16,0.04,-9.57
3054062,0.20,0.04,-9.53
3054074,0.20,0.00,-9.53
3054086,0.20,0.00,-9.53
3054098,0.12,0.04,-9.57
3054110,0.16,0.00,-9.53
3054122,0.20,0.04,-9.53
3054134,0.16,0.04,-9.57
3054146,0.20,0.04,-9.53
3054158,0.20,0.04,-9.57
3054170,0.16,0.00,-9.53
3054182,0.16,0.00,-9.53
3054194,0.20,0.00,-9.57
3054206,0.24,0.00,-9.65
3054218,0.16,0.00,-9.57
3054230,0.20,0.00,-9.53
3054242,0.20,0.00,-9.49
3054254,0.20,0.00,-9.53
3054266,0.16,0.00,-9.57
3054278,0.16,0.04,-9.53
3054290,0.24,0.00,-9.53
3054302,0.20,0.04,-9.57
3054314,0.24,0.00,-9.57
3054326,0.24,0.04,-9.53
3054338,0.16,0.00,-9.53
3054350,0.24,0.00,-9.53
3054362,0.20,0.00,-9.53
3054374,0.16,0.00,-9.57
3054386,0.16,0.00,-9.57
3054398,0.16,0.00,-9.49
3054410,0.16,0.00,-9.53
3054422,0.16,0.04,-9.61
3054434,0.20,0.04,-9.57
3054446,0.20,0.00,-9.53
3054458,0.20,0.04,-9.57
3054470,0.20,0.04,-9.57
3054482,0.20,0.00,-9.53
3054494,0.20,0.04,-9.53
3054506,0.20,0.04,-9.53
3054518,0.20,0.00,-9.49
3054530,0.20,0.00,-9.57
3054542,0.20,0.00,-9.53
3054554,0.16,0.00,-9.53
3054566,0.20,0.04,-9.53
3054578,0.20,0.00,-9.53
3054590,0.20,0.00,-9.53
3054602,0.20,0.00,-9.49
3054614,0.20,0.08,-9.38
3054626,0.24,0.08,-9.45
3054638,0.31,0.31,-9.81
3054650,0.20,0.12,-9.22
3054662,0.16,-0.04,-9.61
3054674,0.16,0.08,-9.53
3054686,0.27,0.04,-9.49
3054698,0.20,0.00,-9.34
3054710,0.24,0.00,-9.65
3054722,0.16,0.00,-9.45
3054734,0.20,0.00,-9.57
3054746,0.16,0.04,-9.45
3054758,0.16,-0.04,-9.49
3054770,0.20,0.00,-9.57
3054782,0.16,0.04,-9.45
3054794,0.20,0.04,-9.61
3054806,0.20,0.04,-9.57
3054818,0.20,0.08,-9.53
3054830,0.20,0.00,-9.57
3054842,0.20,0.00,-9.61
3054854,0.20,0.00,-9.57
3054866,0.20,0.00,-9.53
3054878,0.20,0.00,-9.53
3054890,0.16,0.00,-9.61
3054902,0.20,0.00,-9.53
3054914,0.16,0.04,-9.57
3054926,0.20,0.04,-9.53
3054938,0.20,0.04,-9.53
3054950,0.20,0.00,-9.57
3054962,0.20,0.00,-9.57
3054974,0.20,0.04,-9.57
3054986,0.20,0.00,-9.53
3054998,0.16,0.00,-9.53
3055010,0.20,0.00,-9.53
3055022,0.20,0.00,-9.49
3055034,0.16,0.00,-9.53
3055046,0.20,0.00,-9.53
3055058,0.20,0.04,-9.57
3055070,0.24,0.00,-9.49
3055082,0.16,0.00,-9.53
3055094,0.20,0.00,-9.49
3055106,0.16,0.00,-9.53
3055118,0.20,0.04,-9.53
3055130,0.24,0.00,-9.61
3055142,0.16,0.00,-9.53
3055154,0.20,0.04,-9.57
3055166,0.24,0.04,-9.57
3055178,0.20,0.04,-9.61
3055190,0.24,0.00,-9.57
3055202,0.20,0.00,-9.49
3055214,0.16,0.04,-9.53
3055226,0.20,0.00,-9.53
3055238,0.16,0.00,-9.53
3055250,0.24,0.00,-9.49
3055262,0.16,0.00,-9.53
3055274,0.20,0.00,-9.61
3055286,0.20,0.04,-9.53
3055298,0.20,0.00,-9.57
3055310,0.24,0.00,-9.57
3055322,0.20,0.04,-9.53
3055334,0.16,0.00,-9.49
3055346,0.20,-0.04,-9.53
3055358,0.16,0.00,-9.57
3055370,0.16,0.00,-9.49
3055382,0.20,0.00,-9.53
3055394,0.20,0.04,-9.61
3055406,0.16,0.00,-9.53
3055418,0.20,0.00,-9.61
3055430,0.20,0.00,-9.49
3055442,0.16,0.04,-9.53
3055454,0.20,0.00,-9.57
3055466,0.24,0.00,-9.57
3055478,0.20,0.00,-9.53
3055490,0.20,0.00,-9.57
3055502,0.20,0.04,-9.57
3055514,0.16,0.04,-9.57
3055526,0.20,0.04,-9.53
3055538,0.20,0.00,-9.49
3055550,0.20,0.00,-9.49
3055562,0.20,0.04,-9.57
3055574,0.20,0.04,-9.53
3055586,0.16,0.04,-9.53
3055598,0.20,0.04,-9.53
3055610,0.16,0.04,-9.49
3055622,0.24,0.04,-9.61
3055634,0.20,0.04,-9.49
3055646,0.24,0.00,-9.53
3055658,0.24,0.00,-9.53
3055670,0.20,0.00,-9.53
3055682,0.20,0.00,-9.53
3055694,0.16,0.00,-9.53
3055706,0.16,0.00,-9.53
3055718,0.20,0.00,-9.53
3055730,0.24,0.00,-9.61
3055742,0.16,0.00,-9.49
3055754,0.20,0.04,-9.49
3055766,0.20,0.00,-9.57
3055778,0.16,0.00,-9.57
3055790,0.24,0.00,-9.53
3055802,0.20,0.08,-9.61
3055814,0.20,0.00,-9.57
3055826,0.20,0.00,-9.57
3055838,0.20,0.00,-9.49
3055850,0.24,0.00,-9.53
3055862,0.20,0.04,-9.53
3055874,0.20,0.00,-9.53
3055886,0.16,0.00,-9.53
